Expense Item ID,Expense ID,Expense Description,Project ID,Expense Category,Account ID,Total (BCY),Sub Total (BCY),Last Modified Time,Created Time,Vehicles
4198696000015625849,4198696000015625845,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:04,2025-01-13 14:49:04,
4198696000015625875,4198696000015625871,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:05,2025-01-13 14:49:05,
4198696000015625901,4198696000015625897,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:05,2025-01-13 14:49:05,
4198696000015625927,4198696000015625923,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:05,2025-01-13 14:49:05,
4198696000015625953,4198696000015625949,TRANSPORTES GRECIA,,Transport Charges,4198696000000297753,"CRC 1,504.00","CRC 1,504.00",2025-01-13 14:49:06,2025-01-13 14:49:06,
4198696000015625979,4198696000015625975,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:06,2025-01-13 14:49:06,
4198696000015626005,4198696000015626001,EQUIPOS SCANIA,,Transport Charges,4198696000000297753,"CRC 1,747.79","CRC 1,747.79",2025-01-13 14:49:06,2025-01-13 14:49:06,
4198696000015626031,4198696000015626027,ENCOMIENDAS TEMPISQUE,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:06,2025-01-13 14:49:06,
4198696000015626057,4198696000015626053,ENCOMIENDAS TEMPISQUE,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:07,2025-01-13 14:49:07,
4198696000015626083,4198696000015626079,ENCOMIENDAS TEMPISQUE,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:07,2025-01-13 14:49:07,
4198696000015626109,4198696000015626105,COOPETRANSATENAS,,Transport Charges,4198696000000297753,"CRC 2,036.00","CRC 2,036.00",2025-01-13 14:49:07,2025-01-13 14:49:07,
4198696000015626135,4198696000015626131,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2025-01-13 14:49:08,2025-01-13 14:49:08,
4198696000015626161,4198696000015626157,TRANSPORTES SAN CARLEÑOS,,Transport Charges,4198696000000297753,"CRC 4,425.00","CRC 4,425.00",2025-01-13 14:49:08,2025-01-13 14:49:08,
4198696000015626187,4198696000015626183,ENCOMIENDAS TEMPISQUE,,Transport Charges,4198696000000297753,"CRC 3,539.82","CRC 3,539.82",2025-01-13 14:49:08,2025-01-13 14:49:08,
4198696000015626213,4198696000015626209,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:09,2025-01-13 14:49:09,
4198696000015626239,4198696000015626235,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,238.94","CRC 1,238.94",2025-01-13 14:49:09,2025-01-13 14:49:09,
4198696000015626265,4198696000015626261,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:09,2025-01-13 14:49:09,
4198696000015626291,4198696000015626287,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:10,2025-01-13 14:49:10,
4198696000015626317,4198696000015626313,MUSOC,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2025-01-13 14:49:10,2025-01-13 14:49:10,
4198696000015626343,4198696000015626339,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:10,2025-01-13 14:49:10,
4198696000015626369,4198696000015626365,EQUIPOS SCANIA,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:10,2025-01-13 14:49:10,
4198696000015626395,4198696000015626391,EQUIPOS SCANIA,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:11,2025-01-13 14:49:11,
4198696000015626421,4198696000015626417,GRUPO COMERCIAL EELOVI,,Transport Charges,4198696000000297753,"CRC 2,212.50","CRC 2,212.50",2025-01-13 14:49:11,2025-01-13 14:49:11,
4198696000015626447,4198696000015626443,TRANSPORTE CHICO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2025-01-13 14:49:11,2025-01-13 14:49:11,
4198696000015626473,4198696000015626469,TRANSPORTES CHICO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2025-01-13 14:49:12,2025-01-13 14:49:12,
4198696000015626499,4198696000015626495,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2025-01-13 14:49:12,2025-01-13 14:49:12,
4198696000015626525,4198696000015626521,TRANSPORTES RODEN,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2025-01-13 14:49:12,2025-01-13 14:49:12,
4198696000015626551,4198696000015626547,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:13,2025-01-13 14:49:13,
4198696000015626577,4198696000015626573,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,061.95","CRC 1,061.95",2025-01-13 14:49:13,2025-01-13 14:49:13,
4198696000015626603,4198696000015626599,TRANSPORTES GARABITO,,Transport Charges,4198696000000297753,"CRC 2,655.00","CRC 2,655.00",2025-01-13 14:49:13,2025-01-13 14:49:13,
4198696000015626629,4198696000015626625,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-01-13 14:49:13,2025-01-13 14:49:13,
4198696000015626655,4198696000015626651,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,238.94","CRC 1,238.94",2025-01-13 14:49:14,2025-01-13 14:49:14,
4198696000015626681,4198696000015626677,AUTO TRANSPORTES LOS SANTOS,,Transport Charges,4198696000000297753,"CRC 1,504.50","CRC 1,504.50",2025-01-13 14:49:14,2025-01-13 14:49:14,
4198696000015626707,4198696000015626703,AUTO TRANSPORTES LOS SANTOS,,Transport Charges,4198696000000297753,"CRC 1,946.90","CRC 1,946.90",2025-01-13 14:49:15,2025-01-13 14:49:15,
4198696000015626733,4198696000015626729,MOTO DYNASTY COSTA RICA,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 60,550.00","CRC 60,550.00",2025-01-13 14:49:15,2025-01-13 14:49:15,Motorbike - Yamaha
4198696000015810051,4198696000015810045,Electricity,,Electricity Charges,4198696000000297411,"CRC 116,846.15","CRC 116,846.15",2025-01-16 12:51:27,2025-01-16 12:51:27,
4198696000015810053,4198696000015810045,Electricity,,Electricity Charges,4198696000000297411,"CRC 5,173.85","CRC 5,173.85",2025-01-16 12:51:27,2025-01-16 12:51:27,
4198696000015810085,4198696000015810079,Electricity,,Electricity Charges,4198696000000297411,"CRC 3,615.38","CRC 3,615.38",2025-01-16 12:52:31,2025-01-16 12:52:31,
4198696000015810087,4198696000015810079,Electricity,,Electricity Charges,4198696000000297411,CRC 94.62,CRC 94.62,2025-01-16 12:52:31,2025-01-16 12:52:31,
4198696000015810125,4198696000015810113,Quarterly Municipal License Fees,,Licence & Fees,4198696000000297813,"CRC 115,550.00","CRC 115,550.00",2025-01-16 12:53:46,2025-01-16 12:53:46,
4198696000016159369,4198696000016159353,,,Water Charges,4198696000000297417,"CRC 17,090.00","CRC 17,090.00",2025-01-21 14:12:19,2025-01-21 14:12:19,
4198696000016159371,4198696000016159353,,,Water Charges,4198696000000297417,"CRC 17,741.30","CRC 17,741.30",2025-01-21 14:12:19,2025-01-21 14:12:19,
4198696000016159389,4198696000016159385,,,Marketing Expenses,4198696000000297047,"CRC 5,834.95","CRC 5,834.95",2025-01-21 14:13:03,2025-01-21 14:13:03,
4198696000016611117,4198696000016611113,Add contacts to Picky Assist.,,Software Expenses,4198696000000297225,"CRC 490,027.86","CRC 490,027.86",2025-01-27 13:12:12,2025-01-27 13:12:12,
4198696000016611191,4198696000016611187,UPWORK consulting.,,Software Expenses,4198696000000297225,"CRC 66,804.90","CRC 66,804.90",2025-01-27 14:55:05,2025-01-27 14:55:05,
4198696000016611225,4198696000016611213,,,Social Security liability,4198696000000298405,"CRC 4,077,528.00","CRC 4,077,528.00",2025-01-27 14:58:56,2025-01-27 14:58:56,
4198696000016611299,4198696000016611287,,,Round-off Account,4198696000000297693,CRC 522.16,CRC 522.16,2025-01-27 16:42:59,2025-01-27 16:42:59,
4198696000016615275,4198696000016615263,6 Jan - 8 Jan,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 11,836.12","CRC 11,836.12",2025-01-27 16:12:42,2025-01-27 16:12:42,
4198696000016749095,4198696000016749083,,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 17,473.35","CRC 17,473.35",2025-01-28 11:44:04,2025-01-28 11:44:04,
4198696000016749222,4198696000016749218,,,Marketing Expenses,4198696000000297047,"CRC 464,240.88","CRC 464,240.88",2025-01-28 12:07:27,2025-01-28 12:07:27,
4198696000016749716,4198696000016749712,UPWORK consulting.,,Software Expenses,4198696000000297225,"CRC 154,249.68","CRC 154,249.68",2025-01-28 15:49:00,2025-01-28 15:49:00,
4198696000016749770,4198696000016749758,,,Round-off Account,4198696000000297693,CRC 0.08,CRC 0.08,2025-01-28 16:13:36,2025-01-28 16:13:36,
4198696000016749878,4198696000016749866,,,Round-off Account,4198696000000297693,CRC 0.11,CRC 0.11,2025-01-28 17:44:30,2025-01-28 17:44:30,
4198696000016749522,4198696000016749510,Fee for Credit Card Machine,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 8,573.82","CRC 8,573.82",2025-01-28 15:01:46,2025-01-28 15:01:46,
4198696000016749540,4198696000016749528,Fee for Credit Card Machine,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 21,322.58","CRC 21,322.58",2025-01-28 15:02:36,2025-01-28 15:02:36,
4198696000016749558,4198696000016749546,Fee for Credit Card Machine,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 10,969.70","CRC 10,969.70",2025-01-28 15:03:22,2025-01-28 15:03:22,
4198696000016749576,4198696000016749564,Fee for Credit Card Machine,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 16,878.46","CRC 16,878.46",2025-01-28 15:03:48,2025-01-28 15:03:48,
4198696000016749594,4198696000016749582,Fee for Credit Card Machine,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 24,469.56","CRC 24,469.56",2025-01-28 15:04:32,2025-01-28 15:04:32,
4198696000016749612,4198696000016749600,Fee for Credit Card Machine,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 5,597.62","CRC 5,597.62",2025-01-28 15:05:01,2025-01-28 15:05:01,
4198696000016749650,4198696000016749638,,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 7,000.00","CRC 7,000.00",2025-01-28 15:15:36,2025-01-28 15:15:36,
4198696000016741474,4198696000016741458,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 22,075.00","CRC 22,075.00",2025-02-11 17:46:46,2025-01-28 19:06:27,
4198696000016741476,4198696000016741458,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 5,207.50","CRC 5,207.50",2025-02-11 17:46:46,2025-01-28 19:06:27,
4198696000016741506,4198696000016741490,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 20,590.00","CRC 20,590.00",2025-01-28 19:07:56,2025-01-28 19:07:56,
4198696000016741508,4198696000016741490,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 2,059.00","CRC 2,059.00",2025-01-28 19:07:56,2025-01-28 19:07:56,
4198696000016741538,4198696000016741522,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 9,600.00","CRC 9,600.00",2025-01-28 19:09:24,2025-01-28 19:09:24,
4198696000016741540,4198696000016741522,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,CRC 960.00,CRC 960.00,2025-01-28 19:09:24,2025-01-28 19:09:24,
4198696000016741570,4198696000016741554,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 9,600.00","CRC 9,600.00",2025-01-28 19:11:55,2025-01-28 19:09:48,
4198696000016741572,4198696000016741554,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 2,960.00","CRC 2,960.00",2025-01-28 19:11:55,2025-01-28 19:09:48,
4198696000016741622,4198696000016741610,Food and Drinks - Alpesh/Priti,,Food & Drinks,4198696000000297327,"CRC 5,210.00","CRC 5,210.00",2025-01-28 19:13:58,2025-01-28 19:13:58,
4198696000016741646,4198696000016741634,Uber - Alpesh Costa Rica Trip,,Travelling Expenses - Local - CRC,4198696000000297723,"CRC 7,090.00","CRC 7,090.00",2025-01-28 19:14:32,2025-01-28 19:14:32,
4198696000017092318,4198696000017092314,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 383.25,CRC 383.25,2025-02-03 12:29:47,2025-02-03 12:29:47,
4198696000017092354,4198696000017092340,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 2,286.00","CRC 2,286.00",2025-02-03 12:31:05,2025-02-03 12:31:05,
4198696000017092374,4198696000017092360,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 383.25,CRC 383.25,2025-02-03 12:31:28,2025-02-03 12:31:28,
4198696000017077147,4198696000017077133,Scotia Comision,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 385.50,CRC 385.50,2025-02-03 17:49:06,2025-02-03 17:49:06,
4198696000017077167,4198696000017077153,Scotia Comision,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 2,698.50","CRC 2,698.50",2025-02-03 17:49:57,2025-02-03 17:49:57,
4198696000017183055,4198696000017183041,Ref. 1548018407 PCA 3575938 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 1,945.12","CRC 1,945.12",2025-02-04 11:11:04,2025-02-04 11:11:04,
4198696000017183075,4198696000017183061,Ref. 1548018407 PCA 3576527 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 717.60,CRC 717.60,2025-02-04 11:11:44,2025-02-04 11:11:44,
4198696000017183095,4198696000017183081,Ref. 1548971301 PCA 3577552 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 8,066.37","CRC 8,066.37",2025-02-04 11:12:47,2025-02-04 11:12:47,
4198696000017183115,4198696000017183101,Ref. 1549923806 PCA 3579470 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 789.65,CRC 789.65,2025-02-04 11:13:44,2025-02-04 11:13:44,
4198696000017183135,4198696000017183121,Ref. 1550701566 PCA 3580143-3580399 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 3,945.82","CRC 3,945.82",2025-02-04 11:14:51,2025-02-04 11:14:51,
4198696000017183155,4198696000017183141,Ref. 1551293397 PCA 3581782 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 3,031.86","CRC 3,031.86",2025-02-04 11:15:42,2025-02-04 11:15:42,
4198696000017183175,4198696000017183161,Ref. 1551652777 PCA 3582483 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 175.50,CRC 175.50,2025-02-04 11:17:32,2025-02-04 11:17:32,
4198696000017183195,4198696000017183181,Ref. 1552000303 PCA 3582683-3583126 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 12,348.88","CRC 12,348.88",2025-02-04 11:18:31,2025-02-04 11:18:31,
4198696000017183215,4198696000017183201,Ref. 1552347528 PCA 3583841 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 1,774.03","CRC 1,774.03",2025-02-04 11:19:20,2025-02-04 11:19:20,
4198696000017183235,4198696000017183221,Ref. 1553154749 PCA 3584053-3584440 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 7,397.52","CRC 7,397.52",2025-02-04 11:20:17,2025-02-04 11:20:17,
4198696000017183255,4198696000017183241,Ref. 1553657719 PCA 3585550 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 3,822.00","CRC 3,822.00",2025-02-04 11:21:22,2025-02-04 11:21:22,
4198696000017183275,4198696000017183261,Ref. 1554083021 PCA 3586641 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 4,947.15","CRC 4,947.15",2025-02-04 11:22:14,2025-02-04 11:22:14,
4198696000017183295,4198696000017183281,Ref. 1554515969 PCA 3587322 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 2,170.35","CRC 2,170.35",2025-02-04 11:23:05,2025-02-04 11:23:05,
4198696000017183315,4198696000017183301,Ref. 1555025596 PCA 3587979 Scotia,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 3,333.72","CRC 3,333.72",2025-02-04 11:23:53,2025-02-04 11:23:53,
4198696000017183379,4198696000017183375,Reference number Q9YT9KUMM2,,Marketing Expenses,4198696000000297047,"CRC 63,088.00","CRC 63,088.00",2025-02-04 12:35:35,2025-02-04 12:35:35,
4198696000017183411,4198696000017183407,Facebook - Reference number MAER9K8NM2,,Marketing Expenses,4198696000000297047,"CRC 500,000.00","CRC 500,000.00",2025-02-04 12:43:12,2025-02-04 12:43:12,
4198696000017183507,4198696000017183503,Facebook - Ref. number EUDLRJ8NM2,,Marketing Expenses,4198696000000297047,"CRC 500,000.00","CRC 500,000.00",2025-02-04 13:41:27,2025-02-04 13:41:27,
4198696000017183535,4198696000017183531,Facebook - Marketing,,Marketing Expenses,4198696000000297047,"CRC 38,234.00","CRC 38,234.00",2025-02-04 13:42:47,2025-02-04 13:42:47,
4198696000017183563,4198696000017183559,Facebook - Marketing,,Marketing Expenses,4198696000000297047,"CRC 500,000.00","CRC 500,000.00",2025-02-04 13:43:59,2025-02-04 13:43:59,
4198696000017183765,4198696000017183751,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 376.13,CRC 376.13,2025-02-04 14:20:31,2025-02-04 14:20:31,
4198696000017183785,4198696000017183771,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 1,522.07","CRC 1,522.07",2025-02-04 14:21:22,2025-02-04 14:21:22,
4198696000017218064,4198696000017218050,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 13,258.21","CRC 13,258.21",2025-02-04 17:30:42,2025-02-04 17:30:42,
4198696000017218084,4198696000017218070,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 16,348.32","CRC 16,348.32",2025-02-04 17:31:31,2025-02-04 17:31:31,
4198696000017218164,4198696000017218150,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,CRC 459.76,CRC 459.76,2025-02-04 17:51:18,2025-02-04 17:51:18,
4198696000017584143,4198696000017584129,,,Round-off Account,4198696000000297693,CRC 10.00,CRC 10.00,2025-02-06 14:16:17,2025-02-06 14:16:17,
4198696000017612749,4198696000017612745,OFFICE DEPOT,,Office Consumables,4198696000000297345,"CRC 41,584.07","CRC 41,584.07",2025-02-06 12:52:44,2025-02-06 12:52:44,
4198696000017612775,4198696000017612771,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2025-02-06 12:52:44,2025-02-06 12:52:44,Motorbike - Honda 2
4198696000017612801,4198696000017612797,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2025-02-06 12:52:45,2025-02-06 12:52:45,Panel - SIN1596
4198696000017612827,4198696000017612823,DELTA,,Fuel Expenses,4198696000000297777,"CRC 9,001.00","CRC 9,001.00",2025-02-06 12:52:45,2025-02-06 12:52:45,Motorbike - Honda
4198696000017612853,4198696000017612849,RSK TRACOPA,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2025-02-06 12:52:45,2025-02-06 12:52:45,
4198696000017612879,4198696000017612875,MULTISERVICIOS LA PISTA ZAPOTE,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-02-06 12:52:46,2025-02-06 12:52:46,Motorbike - Honda 2
4198696000017612905,4198696000017612901,CLARO CR TELECOMUNICACIONES,,Telephone Charges,4198696000000297375,"CRC 3,539.82","CRC 3,539.82",2025-02-06 12:52:46,2025-02-06 12:52:46,
4198696000017612931,4198696000017612927,ENCOMIENDAS YUBA,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-02-06 12:52:46,2025-02-06 12:52:46,
4198696000017612957,4198696000017612953,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-02-06 12:52:47,2025-02-06 12:52:47,
4198696000017612983,4198696000017612979,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,150.44","CRC 1,150.44",2025-02-06 12:52:47,2025-02-06 12:52:47,
4198696000017613009,4198696000017613005,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2025-02-06 12:52:47,2025-02-06 12:52:47,
4198696000017613035,4198696000017613031,COMAPAN,,Telephone Charges,4198696000000297375,"CRC 4,000.00","CRC 4,000.00",2025-02-06 12:52:47,2025-02-06 12:52:47,
4198696000017613061,4198696000017613057,TRANSPORTES INTELIGENTES,,Transport Charges,4198696000000297753,"CRC 2,000.00","CRC 2,000.00",2025-02-06 12:52:48,2025-02-06 12:52:48,
4198696000017613113,4198696000017613109,MASXMENOS,,Telephone Charges,4198696000000297375,"CRC 10,000.00","CRC 10,000.00",2025-02-06 12:52:48,2025-02-06 12:52:48,
4198696000017613139,4198696000017613135,DELTA,,Fuel Expenses,4198696000000297777,"CRC 9,000.00","CRC 9,000.00",2025-02-06 12:52:49,2025-02-06 12:52:49,Motorbike - Honda
4198696000017613165,4198696000017613161,ENCOMIENDAS YUBA,,Transport Charges,4198696000000297753,"CRC 1,770.00","CRC 1,770.00",2025-02-06 12:52:49,2025-02-06 12:52:49,
