Payment ID,Payment Number,Payment Date,Customer ID,Amount (BCY),Unused Amount (BCY),Created Time,Exchange Rate,Refund Amount (BCY),Currency Code,Last Modified Time
4198696000021426768,10659,14 Apr 2025,4198696000021420007,"CRC 2,000.00",CRC 0.00,2025-04-14 15:55:25,1.00,CRC 0.00,CRC,2025-04-14 15:55:25
4198696000021432041,10660,14 Apr 2025,4198696000018727235,"CRC 107,200.00",CRC 0.00,2025-04-14 16:03:36,1.00,CRC 0.00,CRC,2025-04-14 16:03:36
4198696000021432203,10661,14 Apr 2025,4198696000021427540,"CRC 37,400.00",CRC 0.00,2025-04-14 16:14:27,1.00,CRC 0.00,CRC,2025-04-14 16:14:27
4198696000021432474,10662,14 Apr 2025,4198696000012915063,"CRC 523,260.00",CRC 0.00,2025-04-14 16:23:19,1.00,CRC 0.00,CRC,2025-04-14 16:23:19
4198696000021432606,10663,14 Apr 2025,4198696000021418640,"CRC 32,000.00",CRC 0.00,2025-04-14 16:24:06,1.00,CRC 0.00,CRC,2025-04-14 16:24:06
4198696000021432972,10664,14 Apr 2025,4198696000021420080,"CRC 52,000.00",CRC 0.00,2025-04-14 16:54:06,1.00,CRC 0.00,CRC,2025-04-14 16:54:06
4198696000021434117,10665,14 Apr 2025,4198696000021420300,"CRC 55,150.00",CRC 0.00,2025-04-14 17:02:36,1.00,CRC 0.00,CRC,2025-04-14 17:02:36
4198696000021434231,10666,14 Apr 2025,4198696000002797895,"CRC 41,584.00",CRC 0.00,2025-04-14 17:16:35,1.00,CRC 0.00,CRC,2025-04-14 17:16:35
4198696000021434343,10667,14 Apr 2025,4198696000021418538,"CRC 102,200.00",CRC 0.00,2025-04-14 17:24:48,1.00,CRC 0.00,CRC,2025-04-14 17:24:48
4198696000021434379,10668,14 Apr 2025,4198696000021429103,"CRC 18,000.00",CRC 0.00,2025-04-14 17:31:34,1.00,CRC 0.00,CRC,2025-04-14 17:31:34
4198696000021434411,10669,14 Apr 2025,4198696000019218263,"CRC 44,896.00",CRC 0.00,2025-04-14 17:42:35,1.00,CRC 0.00,CRC,2025-04-14 17:42:35
4198696000021434447,10670,14 Apr 2025,4198696000021427728,"CRC 45,700.00",CRC 0.00,2025-04-14 17:43:23,1.00,CRC 0.00,CRC,2025-04-14 17:43:23
4198696000021434483,10671,14 Apr 2025,4198696000001739224,"CRC 20,070.00",CRC 0.00,2025-04-14 17:45:55,1.00,CRC 0.00,CRC,2025-04-14 17:45:55
4198696000021434587,10672,15 Apr 2025,4198696000021429211,"CRC 3,000.00",CRC 0.00,2025-04-14 17:52:00,1.00,CRC 0.00,CRC,2025-04-16 10:15:14
4198696000021434607,10673,14 Apr 2025,4198696000001122169,"CRC 32,300.00",CRC 0.00,2025-04-14 17:54:57,1.00,CRC 0.00,CRC,2025-04-14 17:54:57
4198696000021524003,10674,15 Apr 2025,4198696000002797895,"CRC 77,283.00",CRC 0.00,2025-04-15 09:04:25,1.00,CRC 0.00,CRC,2025-05-06 17:51:56
4198696000021524144,10675,15 Apr 2025,4198696000021203067,"CRC 139,000.00",CRC 0.00,2025-04-15 09:26:23,1.00,CRC 0.00,CRC,2025-04-15 09:26:23
4198696000021530003,10676,15 Apr 2025,4198696000021525001,"CRC 66,400.00",CRC 0.00,2025-04-15 09:33:25,1.00,CRC 0.00,CRC,2025-04-15 09:33:25
4198696000021530053,10677,15 Apr 2025,4198696000004545669,"CRC 92,645.00",CRC 0.00,2025-04-15 09:38:56,1.00,CRC 0.00,CRC,2025-04-15 09:38:56
4198696000021530111,10678,15 Apr 2025,4198696000021535001,"CRC 10,200.00",CRC 0.00,2025-04-15 10:09:39,1.00,CRC 0.00,CRC,2025-04-15 10:09:39
4198696000021530147,10679,15 Apr 2025,4198696000020611773,"CRC 6,450.00",CRC 0.00,2025-04-15 10:27:23,1.00,CRC 0.00,CRC,2025-04-15 10:27:23
4198696000021530181,10680,15 Apr 2025,4198696000021536001,"CRC 32,100.00",CRC 0.00,2025-04-15 10:39:57,1.00,CRC 0.00,CRC,2025-04-15 10:39:57
4198696000021530255,10681,15 Apr 2025,4198696000004111701,"CRC 15,640.00",CRC 0.00,2025-04-15 10:44:02,1.00,CRC 0.00,CRC,2025-04-15 10:44:02
4198696000021530287,10682,15 Apr 2025,4198696000021527308,"CRC 73,400.00",CRC 0.00,2025-04-15 10:58:13,1.00,CRC 0.00,CRC,2025-04-15 10:58:13
4198696000021530367,10683,15 Apr 2025,4198696000021527384,"CRC 13,900.00",CRC 0.00,2025-04-15 11:24:02,1.00,CRC 0.00,CRC,2025-04-15 11:24:02
4198696000021530409,10684,15 Apr 2025,4198696000021536070,"CRC 20,600.00",CRC 0.00,2025-04-15 11:32:24,1.00,CRC 0.00,CRC,2025-04-15 11:32:24
4198696000021530489,10685,15 Apr 2025,4198696000019218263,"CRC 67,528.00",CRC 0.00,2025-04-15 11:47:55,1.00,CRC 0.00,CRC,2025-04-15 11:47:55
4198696000021546195,10706,15 Apr 2025,4198696000021533635,"CRC 35,000.00",CRC 0.00,2025-04-15 15:05:15,1.00,CRC 0.00,CRC,2025-04-15 15:05:15
4198696000021546272,10707,15 Apr 2025,4198696000021546153,"CRC 5,000.00",CRC 0.00,2025-04-15 15:06:49,1.00,CRC 0.00,CRC,2025-04-15 15:06:49
4198696000021546308,10708,15 Apr 2025,4198696000021535320,"CRC 26,000.00",CRC 0.00,2025-04-15 15:15:59,1.00,CRC 0.00,CRC,2025-04-15 15:15:59
4198696000021546352,10709,15 Apr 2025,4198696000021525683,"CRC 82,082.00",CRC 0.00,2025-04-15 16:10:40,1.00,CRC 0.00,CRC,2025-04-15 16:10:40
4198696000021546478,10710,15 Apr 2025,4198696000021535443,"CRC 26,900.00",CRC 0.00,2025-04-15 16:19:01,1.00,CRC 0.00,CRC,2025-04-15 16:19:01
4198696000021546510,10711,15 Apr 2025,4198696000021546153,"CRC 10,200.00",CRC 0.00,2025-04-15 16:19:13,1.00,CRC 0.00,CRC,2025-04-15 16:19:13
4198696000021546546,10712,15 Apr 2025,4198696000004111701,"CRC 3,700.00",CRC 0.00,2025-04-15 16:20:27,1.00,CRC 0.00,CRC,2025-04-29 10:42:02
4198696000021546632,10713,15 Apr 2025,4198696000014725229,"CRC 19,504.00",CRC 0.00,2025-04-15 16:36:50,1.00,CRC 0.00,CRC,2025-04-15 16:36:50
4198696000021546668,10714,15 Apr 2025,4198696000008967211,"CRC 43,056.00",CRC 0.00,2025-04-15 16:38:20,1.00,CRC 0.00,CRC,2025-04-15 16:38:20
4198696000021546752,10715,15 Apr 2025,4198696000021525855,"CRC 32,100.00",CRC 0.00,2025-04-15 17:11:54,1.00,CRC 0.00,CRC,2025-04-15 17:11:54
4198696000021546788,10716,15 Apr 2025,4198696000002797895,"CRC 46,700.00",CRC 0.00,2025-04-15 17:33:07,1.00,CRC 0.00,CRC,2025-05-06 17:51:57
4198696000021546832,10717,15 Apr 2025,4198696000021525798,"CRC 10,000.00",CRC 0.00,2025-04-15 17:35:27,1.00,CRC 0.00,CRC,2025-04-15 17:35:27
4198696000021546866,10718,15 Apr 2025,4198696000021525798,"CRC 17,850.00",CRC 0.00,2025-04-15 17:36:05,1.00,CRC 0.00,CRC,2025-04-15 17:36:05
4198696000021546900,10719,15 Apr 2025,4198696000021551174,"CRC 24,500.00",CRC 0.00,2025-04-15 17:37:12,1.00,CRC 0.00,CRC,2025-04-15 17:37:12
4198696000021546936,10720,15 Apr 2025,4198696000021535148,"CRC 1,960.00",CRC 0.00,2025-04-15 17:39:32,1.00,CRC 0.00,CRC,2025-04-15 17:39:32
4198696000021530525,10686,15 Apr 2025,4198696000019218263,"CRC 42,044.00",CRC 0.00,2025-04-15 11:48:34,1.00,CRC 0.00,CRC,2025-04-15 11:48:34
4198696000021530561,10687,15 Apr 2025,4198696000003791163,"CRC 13,892.00",CRC 0.00,2025-04-15 11:49:42,1.00,CRC 0.00,CRC,2025-04-15 11:49:42
4198696000021530593,10688,15 Apr 2025,4198696000018916388,"CRC 3,000.00",CRC 0.00,2025-04-15 11:52:00,1.00,CRC 0.00,CRC,2025-04-15 11:52:00
4198696000021530627,10690,15 Apr 2025,4198696000019137061,"CRC 29,800.00",CRC 0.00,2025-04-15 12:07:49,1.00,CRC 0.00,CRC,2025-04-15 12:07:49
4198696000021530677,10691,15 Apr 2025,4198696000021525188,"CRC 19,100.00",CRC 0.00,2025-04-15 12:10:12,1.00,"CRC 1,000.00",CRC,2025-04-25 16:30:50
4198696000021530719,10692,15 Apr 2025,4198696000021525144,"CRC 10,000.00",CRC 0.00,2025-04-15 12:10:59,1.00,CRC 0.00,CRC,2025-04-15 12:10:59
4198696000021530751,10693,15 Apr 2025,4198696000021525168,"CRC 16,200.00",CRC 0.00,2025-04-15 12:11:57,1.00,CRC 0.00,CRC,2025-04-15 12:11:57
4198696000021530855,10694,15 Apr 2025,4198696000002449093,"CRC 5,000.00",CRC 0.00,2025-04-15 13:17:51,1.00,CRC 0.00,CRC,2025-04-15 13:17:51
4198696000021530887,10695,15 Apr 2025,4198696000002449093,"CRC 2,400.00",CRC 0.00,2025-04-15 13:18:02,1.00,CRC 0.00,CRC,2025-04-15 13:18:02
4198696000021530933,10696,15 Apr 2025,4198696000021525556,"CRC 14,800.00",CRC 0.00,2025-04-15 13:41:04,1.00,CRC 0.00,CRC,2025-04-15 13:41:04
4198696000021530965,10699,15 Apr 2025,4198696000021533420,"CRC 30,600.00",CRC 0.00,2025-04-15 13:54:42,1.00,CRC 0.00,CRC,2025-04-15 13:54:42
4198696000021530997,10700,15 Apr 2025,4198696000021533420,"CRC 13,200.00",CRC 0.00,2025-04-15 13:55:01,1.00,CRC 0.00,CRC,2025-04-15 13:55:01
4198696000021539066,10689,03 Apr 2025,4198696000020770178,"CRC 2,500.00",CRC 0.00,2025-04-15 12:02:03,1.00,CRC 500.00,CRC,2025-04-15 14:55:04
4198696000021544007,10697,15 Apr 2025,4198696000001122149,"CRC 21,616.65",CRC 0.00,2025-04-15 13:51:38,1.00,CRC 0.00,CRC,2025-04-15 13:51:38
4198696000021544071,10698,15 Apr 2025,4198696000000633023,"CRC 27,750.00",CRC 0.00,2025-04-15 13:52:16,1.00,CRC 0.00,CRC,2025-04-15 13:52:16
4198696000021544161,10701,15 Apr 2025,4198696000001122169,"CRC 56,312.50",CRC 0.00,2025-04-15 14:04:03,1.00,CRC 0.00,CRC,2025-04-15 14:04:03
4198696000021544273,10702,15 Apr 2025,4198696000014227145,"CRC 7,400.00",CRC 0.00,2025-04-15 14:10:25,1.00,CRC 0.00,CRC,2025-04-15 14:10:25
4198696000021544341,10703,15 Apr 2025,4198696000020715361,"CRC 3,500.00",CRC 0.00,2025-04-15 14:10:55,1.00,CRC 0.00,CRC,2025-04-15 14:10:55
4198696000021546029,10704,15 Apr 2025,4198696000019218263,"CRC 4,600.00",CRC 0.00,2025-04-15 14:14:20,1.00,CRC 0.00,CRC,2025-04-15 14:14:20
4198696000021546065,10705,15 Apr 2025,4198696000011975001,"CRC 24,900.00",CRC 0.00,2025-04-15 14:29:23,1.00,CRC 0.00,CRC,2025-04-15 14:29:23
4198696000021596140,10721,16 Apr 2025,4198696000018895299,"CRC 4,600.00",CRC 0.00,2025-04-16 10:08:01,1.00,CRC 0.00,CRC,2025-04-16 10:08:01
4198696000021596209,10722,16 Apr 2025,4198696000001481001,"CRC 11,040.00",CRC 0.00,2025-04-16 10:36:01,1.00,CRC 0.00,CRC,2025-04-16 10:36:01
4198696000021596241,10723,16 Apr 2025,4198696000021601001,"CRC 68,800.00",CRC 0.00,2025-04-16 10:49:59,1.00,CRC 0.00,CRC,2025-04-16 10:49:59
4198696000021596279,10724,16 Apr 2025,4198696000021601286,"CRC 85,000.00",CRC 0.00,2025-04-16 11:04:52,1.00,CRC 0.00,CRC,2025-04-16 11:04:52
4198696000021596360,10725,16 Apr 2025,4198696000020839325,"CRC 14,725.00",CRC 0.00,2025-04-16 11:09:38,1.00,CRC 0.00,CRC,2025-04-16 11:09:38
4198696000021596392,10726,16 Apr 2025,4198696000004008174,"CRC 5,000.00",CRC 0.00,2025-04-16 11:16:16,1.00,CRC 0.00,CRC,2025-04-16 11:16:16
4198696000021612003,10727,16 Apr 2025,4198696000021606001,"CRC 42,000.00",CRC 0.00,2025-04-16 11:46:09,1.00,CRC 0.00,CRC,2025-04-16 11:46:09
4198696000021612035,10728,16 Apr 2025,4198696000003835278,"CRC 68,400.00",CRC 0.00,2025-04-16 12:04:56,1.00,CRC 0.00,CRC,2025-04-16 12:04:56
4198696000021612067,10729,16 Apr 2025,4198696000019284138,"CRC 30,000.00",CRC 0.00,2025-04-16 12:15:38,1.00,CRC 0.00,CRC,2025-04-16 12:15:38
4198696000021612103,10730,16 Apr 2025,4198696000019284138,"CRC 10,500.00",CRC 0.00,2025-04-16 12:15:46,1.00,CRC 0.00,CRC,2025-04-16 12:15:46
4198696000021612147,10731,16 Apr 2025,4198696000004270001,"CRC 124,568.00",CRC 0.00,2025-04-16 12:42:23,1.00,CRC 0.00,CRC,2025-04-16 12:42:23
4198696000021612179,10732,16 Apr 2025,4198696000006675001,"CRC 13,895.00",CRC 0.00,2025-04-16 12:43:25,1.00,CRC 0.00,CRC,2025-04-16 12:43:25
4198696000021612239,10733,16 Apr 2025,4198696000021418212,"CRC 78,000.00",CRC 0.00,2025-04-16 12:44:24,1.00,CRC 0.00,CRC,2025-04-16 12:44:24
4198696000021612275,10734,16 Apr 2025,4198696000006777924,"CRC 5,000.00",CRC 0.00,2025-04-16 12:45:30,1.00,"CRC 3,800.00",CRC,2025-04-29 11:38:15
4198696000021612319,10735,16 Apr 2025,4198696000021596001,"CRC 49,000.00",CRC 0.00,2025-04-16 12:47:26,1.00,"CRC 1,000.00",CRC,2025-04-25 16:32:06
4198696000021612381,10736,16 Apr 2025,4198696000021601070,"CRC 17,100.00",CRC 0.00,2025-04-16 12:51:24,1.00,CRC 0.00,CRC,2025-04-16 12:51:24
4198696000021612417,10737,16 Apr 2025,4198696000001481001,"CRC 26,772.00",CRC 0.00,2025-04-16 13:01:14,1.00,CRC 0.00,CRC,2025-04-16 13:01:14
4198696000021612449,10738,16 Apr 2025,4198696000021410199,"CRC 6,800.00",CRC 0.00,2025-04-16 13:34:36,1.00,CRC 0.00,CRC,2025-04-16 13:34:36
4198696000021612481,10739,16 Apr 2025,4198696000021616262,"CRC 20,000.00",CRC 0.00,2025-04-16 14:29:22,1.00,CRC 0.00,CRC,2025-04-16 14:29:22
4198696000021612517,10740,16 Apr 2025,4198696000021616262,"CRC 49,300.00",CRC 0.00,2025-04-16 14:30:18,1.00,CRC 0.00,CRC,2025-04-16 14:30:18
4198696000021612553,10741,16 Apr 2025,4198696000021606216,"CRC 47,200.00",CRC 0.00,2025-04-16 15:15:27,1.00,CRC 0.00,CRC,2025-04-16 15:15:27
4198696000021612585,10742,16 Apr 2025,4198696000021186148,"CRC 16,400.00",CRC 0.00,2025-04-16 15:15:50,1.00,CRC 0.00,CRC,2025-04-16 15:15:50
4198696000021612621,10743,16 Apr 2025,4198696000021606074,"CRC 35,500.00",CRC 0.00,2025-04-16 15:18:47,1.00,CRC 0.00,CRC,2025-04-16 15:18:47
4198696000021612720,10744,16 Apr 2025,4198696000021606151,"CRC 6,900.00",CRC 0.00,2025-04-16 15:23:00,1.00,CRC 0.00,CRC,2025-04-16 15:23:00
4198696000021612756,10745,16 Apr 2025,4198696000021612651,"CRC 26,000.00",CRC 0.00,2025-04-16 15:23:26,1.00,CRC 0.00,CRC,2025-04-16 15:23:26
4198696000021612844,10747,16 Apr 2025,4198696000018662206,"CRC 16,900.00",CRC 0.00,2025-04-16 16:37:53,1.00,CRC 0.00,CRC,2025-04-16 16:37:53
4198696000021612924,10748,16 Apr 2025,4198696000001122169,"CRC 1,650.00",CRC 0.00,2025-04-16 17:05:21,1.00,CRC 0.00,CRC,2025-04-16 17:05:21
4198696000021612956,10749,16 Apr 2025,4198696000002797895,"CRC 47,288.00",CRC 0.00,2025-04-16 17:06:07,1.00,CRC 0.00,CRC,2025-04-16 17:06:07
4198696000021612990,10750,16 Apr 2025,4198696000001996536,"CRC 7,400.00",CRC 0.00,2025-04-16 17:43:26,1.00,CRC 0.00,CRC,2025-04-16 17:43:26
4198696000021759716,10754,21 Apr 2025,4198696000001743427,"CRC 48,060.00",CRC 0.00,2025-04-21 12:22:11,1.00,CRC 0.00,CRC,2025-04-21 12:22:11
4198696000021759756,10755,21 Apr 2025,4198696000021792091,"CRC 19,800.00",CRC 0.00,2025-04-21 12:25:21,1.00,CRC 0.00,CRC,2025-04-21 12:25:21
4198696000021759884,10756,21 Apr 2025,4198696000021525168,"CRC 12,400.00",CRC 0.00,2025-04-21 12:46:36,1.00,CRC 0.00,CRC,2025-04-21 12:46:36
4198696000021759920,10757,21 Apr 2025,4198696000021746211,"CRC 114,000.00",CRC 0.00,2025-04-21 12:47:59,1.00,CRC 0.00,CRC,2025-04-21 12:47:59
4198696000021759956,10758,21 Apr 2025,4198696000021759790,"CRC 5,000.00",CRC 0.00,2025-04-21 12:49:45,1.00,CRC 0.00,CRC,2025-04-21 13:37:58
4198696000021800092,10759,21 Apr 2025,4198696000021078045,"CRC 2,600.00",CRC 0.00,2025-04-21 13:13:05,1.00,CRC 0.00,CRC,2025-04-21 13:13:05
4198696000021800124,10760,21 Apr 2025,4198696000019284138,"CRC 8,550.00",CRC 0.00,2025-04-21 13:13:17,1.00,CRC 0.00,CRC,2025-04-21 13:13:17
4198696000021800160,10761,21 Apr 2025,4198696000021755365,"CRC 149,000.00",CRC 0.00,2025-04-21 13:13:34,1.00,CRC 0.00,CRC,2025-04-21 13:13:34
4198696000021800192,10762,21 Apr 2025,4198696000021759974,"CRC 67,000.00",CRC 0.00,2025-04-21 13:13:47,1.00,CRC 0.00,CRC,2025-04-21 13:13:47
4198696000021800230,10763,21 Apr 2025,4198696000003791163,"CRC 14,720.00",CRC 0.00,2025-04-21 13:19:30,1.00,CRC 0.00,CRC,2025-04-21 13:19:30
4198696000021800262,10764,21 Apr 2025,4198696000003454696,"CRC 70,104.00",CRC 0.00,2025-04-21 13:32:03,1.00,CRC 0.00,CRC,2025-04-21 13:32:03
4198696000021800381,10765,21 Apr 2025,4198696000021759790,"CRC 95,700.00",CRC 0.00,2025-04-21 13:40:12,1.00,CRC 0.00,CRC,2025-04-21 13:40:12
4198696000021800491,10766,21 Apr 2025,4198696000021800411,"CRC 27,500.00",CRC 0.00,2025-04-21 13:43:29,1.00,CRC 0.00,CRC,2025-04-21 13:43:29
4198696000021800523,10767,21 Apr 2025,4198696000021755481,"CRC 82,500.00",CRC 0.00,2025-04-21 13:54:55,1.00,"CRC 1,000.00",CRC,2025-04-25 16:33:52
4198696000021800569,10768,21 Apr 2025,4198696000003763626,"CRC 2,200.00",CRC 0.00,2025-04-21 14:20:49,1.00,CRC 0.00,CRC,2025-04-21 14:20:49
4198696000021800601,10769,21 Apr 2025,4198696000021802051,"CRC 30,600.00",CRC 0.00,2025-04-21 14:55:53,1.00,CRC 0.00,CRC,2025-04-21 14:55:53
4198696000021835009,10782,21 Apr 2025,4198696000021804462,"CRC 110,000.00",CRC 0.00,2025-04-22 08:59:23,1.00,CRC 0.00,CRC,2025-04-22 08:59:23
4198696000021835041,10783,21 Apr 2025,4198696000021804462,"CRC 60,620.00",CRC 0.00,2025-04-22 08:59:37,1.00,CRC 0.00,CRC,2025-04-22 08:59:37
4198696000021835143,10784,22 Apr 2025,4198696000018828323,"CRC 80,824.00",CRC 0.00,2025-04-22 09:37:31,1.00,CRC 0.00,CRC,2025-04-22 09:37:31
4198696000021835213,10785,22 Apr 2025,4198696000002797895,"CRC 1,932.00",CRC 0.00,2025-04-22 09:41:18,1.00,CRC 0.00,CRC,2025-04-22 09:41:18
4198696000021835329,10786,22 Apr 2025,4198696000004270001,"CRC 18,584.00",CRC 0.00,2025-04-22 10:18:58,1.00,CRC 0.00,CRC,2025-04-22 10:18:58
4198696000021835363,10787,22 Apr 2025,4198696000004545669,"CRC 25,760.00",CRC 0.00,2025-04-22 10:53:18,1.00,CRC 0.00,CRC,2025-04-22 10:53:18
4198696000021835395,10788,22 Apr 2025,4198696000010637510,"CRC 12,558.00",CRC 0.00,2025-04-22 11:05:29,1.00,CRC 0.00,CRC,2025-04-22 11:05:29
4198696000021835537,10789,22 Apr 2025,4198696000013346806,"CRC 9,120.00",CRC 0.00,2025-04-22 11:15:39,1.00,CRC 0.00,CRC,2025-04-22 11:15:39
4198696000021835577,10790,22 Apr 2025,4198696000021835427,"CRC 6,900.00",CRC 0.00,2025-04-22 11:16:36,1.00,CRC 0.00,CRC,2025-04-22 11:16:36
4198696000021835611,10791,22 Apr 2025,4198696000021835427,"CRC 36,600.00",CRC 0.00,2025-04-22 11:17:13,1.00,CRC 0.00,CRC,2025-04-22 11:17:13
4198696000021835645,10792,22 Apr 2025,4198696000021861134,"CRC 3,800.00",CRC 0.00,2025-04-22 11:19:42,1.00,CRC 0.00,CRC,2025-04-22 11:19:42
4198696000021835677,10793,22 Apr 2025,4198696000021861134,"CRC 14,200.00",CRC 0.00,2025-04-22 11:19:51,1.00,CRC 0.00,CRC,2025-04-22 11:19:51
4198696000021835729,10794,22 Apr 2025,4198696000001481001,"CRC 88,856.00",CRC 0.00,2025-04-22 11:43:01,1.00,CRC 0.00,CRC,2025-04-22 11:43:01
4198696000021835761,10795,22 Apr 2025,4198696000001481001,"CRC 14,000.00",CRC 0.00,2025-04-22 11:43:08,1.00,CRC 0.00,CRC,2025-04-22 11:43:08
4198696000021835793,10796,22 Apr 2025,4198696000021831502,"CRC 6,500.00",CRC 0.00,2025-04-22 11:45:26,1.00,CRC 0.00,CRC,2025-04-22 15:10:42
4198696000021835817,10797,22 Apr 2025,4198696000021831502,"CRC 18,600.00",CRC 0.00,2025-04-22 11:46:30,1.00,CRC 0.00,CRC,2025-04-22 11:46:30
4198696000021835853,10798,22 Apr 2025,4198696000017694269,"CRC 31,500.00",CRC 0.00,2025-04-22 11:52:18,1.00,CRC 0.00,CRC,2025-04-22 11:52:18
4198696000021835889,10799,22 Apr 2025,4198696000021842136,"CRC 16,470.00",CRC 0.00,2025-04-22 12:49:08,1.00,CRC 0.00,CRC,2025-04-22 12:49:08
4198696000021835921,10800,22 Apr 2025,4198696000021831582,"CRC 33,500.00",CRC 0.00,2025-04-22 12:57:01,1.00,CRC 0.00,CRC,2025-04-22 12:57:01
4198696000021835957,10801,22 Apr 2025,4198696000018727235,"CRC 45,000.00",CRC 0.00,2025-04-22 13:01:48,1.00,CRC 0.00,CRC,2025-04-22 13:01:48
4198696000021868032,10802,22 Apr 2025,4198696000021866096,"CRC 11,200.00",CRC 0.00,2025-04-22 13:15:57,1.00,CRC 0.00,CRC,2025-04-22 13:15:57
4198696000021868139,10803,22 Apr 2025,4198696000021851272,"CRC 18,500.00",CRC 0.00,2025-04-22 13:27:42,1.00,CRC 0.00,CRC,2025-04-22 16:18:08
4198696000021868181,10804,22 Apr 2025,4198696000021817124,"CRC 27,750.00",CRC 0.00,2025-04-22 13:47:29,1.00,CRC 0.00,CRC,2025-04-22 13:47:29
4198696000021868291,10805,22 Apr 2025,4198696000003454696,"CRC 14,064.00",CRC 0.00,2025-04-22 13:55:24,1.00,CRC 0.00,CRC,2025-04-22 13:55:24
4198696000021868323,10806,22 Apr 2025,4198696000021203808,"CRC 57,900.00",CRC 0.00,2025-04-22 13:59:40,1.00,"CRC 57,900.00",CRC,2025-04-22 17:49:59
4198696000021868347,10807,22 Apr 2025,4198696000003454696,"CRC 22,000.00",CRC 0.00,2025-04-22 14:00:01,1.00,CRC 0.00,CRC,2025-04-22 14:00:01
4198696000021868444,10808,22 Apr 2025,4198696000021851167,"CRC 35,000.00",CRC 0.00,2025-04-22 14:06:42,1.00,CRC 0.00,CRC,2025-04-22 14:06:42
4198696000021868482,10809,22 Apr 2025,4198696000021868377,"CRC 5,900.00",CRC 0.00,2025-04-22 14:11:18,1.00,CRC 0.00,CRC,2025-04-22 14:11:18
4198696000021868540,10810,22 Apr 2025,4198696000001481001,"CRC 2,760.00",CRC 0.00,2025-04-22 15:00:41,1.00,CRC 0.00,CRC,2025-04-22 15:00:41
4198696000021868648,10811,22 Apr 2025,4198696000021868570,"CRC 13,600.00",CRC 0.00,2025-04-22 15:02:48,1.00,CRC 0.00,CRC,2025-04-22 15:02:48
4198696000021868744,10812,22 Apr 2025,4198696000021835707,"CRC 84,000.00",CRC 0.00,2025-04-22 15:08:01,1.00,CRC 0.00,CRC,2025-04-22 15:08:01
4198696000021868885,10813,22 Apr 2025,4198696000021868814,"CRC 9,000.00",CRC 0.00,2025-04-22 16:02:07,1.00,CRC 0.00,CRC,2025-04-22 16:02:07
4198696000021868921,10814,22 Apr 2025,4198696000021137099,"CRC 72,000.00",CRC 0.00,2025-04-22 16:17:13,1.00,CRC 0.00,CRC,2025-04-22 16:17:13
4198696000021868993,10815,22 Apr 2025,4198696000021861442,"CRC 96,600.00",CRC 0.00,2025-04-22 16:20:30,1.00,CRC 990.00,CRC,2025-04-25 16:33:16
4198696000021888035,10816,22 Apr 2025,4198696000021410199,"CRC 13,150.00",CRC 0.00,2025-04-22 16:36:31,1.00,CRC 0.00,CRC,2025-04-22 16:36:31
4198696000021888069,10817,22 Apr 2025,4198696000001481001,"CRC 13,432.00",CRC 0.00,2025-04-22 16:36:47,1.00,CRC 0.00,CRC,2025-04-22 16:36:47
4198696000021888101,10818,22 Apr 2025,4198696000021851433,"CRC 81,000.00",CRC 0.00,2025-04-22 17:23:55,1.00,CRC 0.00,CRC,2025-04-22 17:23:55
4198696000021800769,10770,21 Apr 2025,4198696000021755291,"CRC 45,150.00",CRC 0.00,2025-04-21 15:54:55,1.00,CRC 0.00,CRC,2025-04-21 15:54:55
4198696000021800807,10771,21 Apr 2025,4198696000021755291,"CRC 10,000.00",CRC 0.00,2025-04-21 15:56:55,1.00,CRC 0.00,CRC,2025-04-21 15:56:55
4198696000021800891,10773,21 Apr 2025,4198696000021800697,"CRC 77,700.00",CRC 0.00,2025-04-21 16:15:43,1.00,CRC 0.00,CRC,2025-04-21 16:15:43
4198696000021804018,10774,21 Apr 2025,4198696000021800947,"CRC 23,465.00",CRC 0.00,2025-04-21 16:26:27,1.00,CRC 0.00,CRC,2025-04-21 16:26:27
4198696000021804050,10775,21 Apr 2025,4198696000001481001,"CRC 49,864.00",CRC 0.00,2025-04-21 16:47:33,1.00,CRC 0.00,CRC,2025-04-21 16:47:33
4198696000021804152,10776,21 Apr 2025,4198696000018690773,"CRC 24,300.00",CRC 0.00,2025-04-21 16:48:27,1.00,CRC 0.00,CRC,2025-04-21 16:48:27
4198696000021804190,10777,21 Apr 2025,4198696000021804080,"CRC 17,800.00",CRC 0.00,2025-04-21 16:49:30,1.00,CRC 0.00,CRC,2025-04-21 16:49:30
4198696000021804224,10778,21 Apr 2025,4198696000021755122,"CRC 1,000.00",CRC 0.00,2025-04-21 16:50:13,1.00,CRC 0.00,CRC,2025-04-21 16:50:13
4198696000021804256,10779,21 Apr 2025,4198696000018935614,"CRC 11,200.00",CRC 0.00,2025-04-21 17:01:05,1.00,CRC 0.00,CRC,2025-04-21 17:01:05
4198696000021804346,10780,21 Apr 2025,4198696000020636883,"CRC 27,800.00",CRC 0.00,2025-04-21 17:02:25,1.00,CRC 0.00,CRC,2025-04-21 17:02:25
4198696000021804378,10781,21 Apr 2025,4198696000021755797,"CRC 2,500.00",CRC 0.00,2025-04-21 17:06:21,1.00,CRC 0.00,CRC,2025-04-21 17:06:21
4198696000021759094,10751,21 Apr 2025,4198696000021759025,"CRC 37,400.00",CRC 0.00,2025-04-21 09:11:51,1.00,CRC 0.00,CRC,2025-04-21 09:11:51
